,Demand,Lost Load,Boiler production,Curtailment,NG consumption
2017-01-01 06:29:00,8.139,3.211166803681329e-07,8.139048558109364,4.88792260444626e-05,15.286320633516196
2017-01-01 06:30:00,8.139,3.211166803681329e-07,8.139048558109364,4.88792260444626e-05,15.286320633516196
2017-01-01 06:31:00,8.139,3.211166803681329e-07,8.139048558109364,4.88792260444626e-05,15.286320633516196
2017-01-01 06:32:00,8.139,3.211166803681329e-07,8.139048558109364,4.88792260444626e-05,15.286320633516196
2017-01-01 06:33:00,19.145,3.211151593922302e-07,19.14504859422774,4.891534290152322e-05,35.957194414821835
2017-01-01 06:34:00,19.145,3.211151593922302e-07,19.14504859422774,4.891534290152322e-05,35.957194414821835
2017-01-01 06:35:00,19.145,3.211151593922302e-07,19.14504859422774,4.891534290152322e-05,35.957194414821835
2017-01-01 06:36:00,19.145,3.211151593922302e-07,19.14504859422774,4.891534290152322e-05,35.957194414821835
2017-01-01 06:37:00,19.145,3.211151593922302e-07,19.14504859422774,4.891534290152322e-05,35.957194414821835
2017-01-01 06:38:00,19.145,3.211151593922302e-07,19.14504859422774,4.891534290152322e-05,35.957194414821835
2017-01-01 06:39:00,11.006,3.211162644110987e-07,11.006048567623855,4.888874011932387e-05,20.670964930553403
2017-01-01 06:40:00,11.006,3.211162644110987e-07,11.006048567623855,4.888874011932387e-05,20.670964930553403
2017-01-01 06:41:00,11.006,3.211162644110987e-07,11.006048567623855,4.888874011932387e-05,20.670964930553403
2017-01-01 06:42:00,11.006,3.211162644110987e-07,11.006048567623855,4.888874011932387e-05,20.670964930553403
2017-01-01 06:43:00,11.006,3.211162644110987e-07,11.006048567623855,4.888874011932387e-05,20.670964930553403
2017-01-01 06:44:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:45:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:46:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:47:00,14.199,3.2111585407312933e-07,14.199048577192169,4.889830802312645e-05,26.667884789257318
2017-01-01 06:48:00,14.199,3.2111585407312933e-07,14.199048577192169,4.889830802312645e-05,26.667884789257318
2017-01-01 06:49:00,14.199,3.2111585407312933e-07,14.199048577192169,4.889830802312645e-05,26.667884789257318
2017-01-01 06:50:00,14.199,3.2111585407312933e-07,14.199048577192169,4.889830802312645e-05,26.667884789257318
2017-01-01 06:51:00,14.199,3.2111585407312933e-07,14.199048577192169,4.889830802312645e-05,26.667884789257318
2017-01-01 06:52:00,14.199,3.2111585407312933e-07,14.199048577192169,4.889830802312645e-05,26.667884789257318
2017-01-01 06:53:00,14.199,3.2111585407312933e-07,14.199048577192169,4.889830802312645e-05,26.667884789257318
2017-01-01 06:54:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:55:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:56:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:57:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:58:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:59:00,23.672,3.211142679961087e-07,23.672048619400883,4.8940515149809016e-05,44.459560925927576
2017-01-01 07:00:00,23.672,3.211142679961087e-07,23.672048619400883,4.8940515149809016e-05,44.459560925927576
2017-01-01 07:01:00,10.083,3.2111638956824485e-07,10.083048564745372,4.8885861762215654e-05,18.937436264640844
2017-01-01 07:02:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:03:00,10.981,3.2111626772974357e-07,10.981048567547328,4.8888663595647586e-05,20.624011283050347
2017-01-01 07:04:00,10.981,3.2111626772974357e-07,10.981048567547328,4.8888663595647586e-05,20.624011283050347
2017-01-01 07:05:00,10.981,3.2111626772974357e-07,10.981048567547328,4.8888663595647586e-05,20.624011283050347
2017-01-01 07:06:00,10.981,3.2111626772974357e-07,10.981048567547328,4.8888663595647586e-05,20.624011283050347
2017-01-01 07:07:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:08:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:09:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:10:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:11:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:12:00,11.526,3.2111619606217637e-07,11.526048569202509,4.8890318705474556e-05,21.647600798592343
2017-01-01 07:13:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:14:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:15:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:16:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:17:00,36.89,3.211003080625557e-07,36.89005141496994,5.173607024744342e-05,69.28489860823743
2017-01-01 07:18:00,36.89,3.211003080625557e-07,36.89005141496994,5.173607024744342e-05,69.28489860823743
2017-01-01 07:19:00,36.89,3.211003080625557e-07,36.89005141496994,5.173607024744342e-05,69.28489860823743
2017-01-01 07:20:00,36.89,3.211003080625557e-07,36.89005141496994,5.173607024744342e-05,69.28489860823743
2017-01-01 07:21:00,36.89,3.211003080625557e-07,36.89005141496994,5.173607024744342e-05,69.28489860823743
2017-01-01 07:22:00,36.89,3.211003080625557e-07,36.89005141496994,5.173607024744342e-05,69.28489860823743
2017-01-01 07:23:00,36.89,3.211003080625557e-07,36.89005141496994,5.173607024744342e-05,69.28489860823743
2017-01-01 07:24:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:25:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:26:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:27:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:28:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:29:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:30:00,24.129,3.21114150745589e-07,24.12904862314166,4.894425580914685e-05,45.3178736066818
2017-01-01 07:31:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:32:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:33:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:34:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:35:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:36:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:37:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:38:00,16.984,3.211154834782879e-07,16.984048586100208,4.89072156888426e-05,31.89852112181693
2017-01-01 07:39:00,16.984,3.211154834782879e-07,16.984048586100208,4.89072156888426e-05,31.89852112181693
2017-01-01 07:40:00,16.984,3.211154834782879e-07,16.984048586100208,4.89072156888426e-05,31.89852112181693
2017-01-01 07:41:00,16.984,3.211154834782879e-07,16.984048586100208,4.89072156888426e-05,31.89852112181693
2017-01-01 07:42:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:43:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:44:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:45:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:46:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:47:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:48:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:49:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:50:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:51:00,40.387,0.1958137030888258,40.19118661590238,3.189912050061139e-07,75.48491213263912
2017-01-01 07:52:00,37.894,3.2109596003225077e-07,37.894053650918096,5.3972014057990236e-05,71.17056128562484
2017-01-01 07:53:00,48.003,7.811813703146089,40.19118661587359,3.190196764535358e-07,75.48491213258505
2017-01-01 07:54:00,48.003,7.811813703146089,40.19118661587359,3.190196764535358e-07,75.48491213258505
2017-01-01 07:55:00,48.003,7.811813703146089,40.19118661587359,3.190196764535358e-07,75.48491213258505
2017-01-01 07:56:00,48.003,7.811813703146089,40.19118661587359,3.190196764535358e-07,75.48491213258505
2017-01-01 07:57:00,48.003,7.811813703146089,40.19118661587359,3.190196764535358e-07,75.48491213258505
2017-01-01 07:58:00,36.519,3.2110153068878546e-07,36.51905093557876,5.125668029393182e-05,68.58810558105844
2017-01-01 07:59:00,26.41,3.2111345388349944e-07,26.4100486483353,4.8969448755542544e-05,49.60192443906411
2017-01-01 08:00:00,26.41,3.2111345388349944e-07,26.4100486483353,4.8969448755542544e-05,49.60192443906411
2017-01-01 08:01:00,26.41,3.2111345388349944e-07,26.4100486483353,4.8969448755542544e-05,49.60192443906411
2017-01-01 08:02:00,26.41,3.2111345388349944e-07,26.4100486483353,4.8969448755542544e-05,49.60192443906411
2017-01-01 08:03:00,11.919,3.211161451031816e-07,11.919048570382918,4.8891499062619914e-05,22.385712137297944
2017-01-01 08:04:00,11.919,3.211161451031816e-07,11.919048570382918,4.8891499062619914e-05,22.385712137297944
2017-01-01 08:05:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:06:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:07:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:08:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:09:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:10:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:11:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:12:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:13:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:14:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:15:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:16:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:17:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:18:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:19:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:20:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:21:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:22:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:23:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:24:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:25:00,9.191,3.211165175054744e-07,9.191048561817535,4.888293405258537e-05,17.262130121361157
2017-01-01 08:26:00,9.191,3.211165175054744e-07,9.191048561817535,4.888293405258537e-05,17.262130121361157
2017-01-01 08:27:00,9.191,3.211165175054744e-07,9.191048561817535,4.888293405258537e-05,17.262130121361157
2017-01-01 08:28:00,9.191,3.211165175054744e-07,9.191048561817535,4.888293405258537e-05,17.262130121361157
2017-01-01 08:29:00,9.191,3.211165175054744e-07,9.191048561817535,4.888293405258537e-05,17.262130121361157
2017-01-01 08:30:00,9.191,3.211165175054744e-07,9.191048561817535,4.888293405258537e-05,17.262130121361157
2017-01-01 08:31:00,9.191,3.211165175054744e-07,9.191048561817535,4.888293405258537e-05,17.262130121361157
2017-01-01 08:32:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:33:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:34:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:35:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:36:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:37:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:38:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:39:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:40:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:41:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:42:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:43:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:44:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:45:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:46:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:47:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:48:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:49:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:50:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:51:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:52:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:53:00,9.216,3.211165137982738e-07,9.21604856190218,4.888301869421241e-05,17.30908376887946
2017-01-01 08:54:00,9.216,3.211165137982738e-07,9.21604856190218,4.888301869421241e-05,17.30908376887946
2017-01-01 08:55:00,9.216,3.211165137982738e-07,9.21604856190218,4.888301869421241e-05,17.30908376887946
2017-01-01 08:56:00,9.216,3.211165137982738e-07,9.21604856190218,4.888301869421241e-05,17.30908376887946
2017-01-01 08:57:00,9.216,3.211165137982738e-07,9.21604856190218,4.888301869421241e-05,17.30908376887946
2017-01-01 08:58:00,9.216,3.211165137982738e-07,9.21604856190218,4.888301869421241e-05,17.30908376887946
2017-01-01 08:59:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:01:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:02:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:03:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:04:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:05:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:06:00,9.652,3.2111645034055515e-07,9.652048563352869,4.888446932049817e-05,18.127955381550724
2017-01-01 09:07:00,9.652,3.2111645034055515e-07,9.652048563352869,4.888446932049817e-05,18.127955381550724
2017-01-01 09:08:00,9.652,3.2111645034055515e-07,9.652048563352869,4.888446932049817e-05,18.127955381550724
2017-01-01 09:09:00,9.652,3.2111645034055515e-07,9.652048563352869,4.888446932049817e-05,18.127955381550724
2017-01-01 09:10:00,9.652,3.2111645034055515e-07,9.652048563352869,4.888446932049817e-05,18.127955381550724
2017-01-01 09:11:00,9.652,3.2111645034055515e-07,9.652048563352869,4.888446932049817e-05,18.127955381550724
2017-01-01 09:12:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:13:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:14:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:15:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:16:00,20.308,3.211149606050351e-07,20.308048599424517,4.892053947713748e-05,38.14147809973802
2017-01-01 09:17:00,20.308,3.211149606050351e-07,20.308048599424517,4.892053947713748e-05,38.14147809973802
2017-01-01 09:18:00,20.308,3.211149606050351e-07,20.308048599424517,4.892053947713748e-05,38.14147809973802
2017-01-01 09:19:00,20.308,3.211149606050351e-07,20.308048599424517,4.892053947713748e-05,38.14147809973802
2017-01-01 09:20:00,20.308,3.211149606050351e-07,20.308048599424517,4.892053947713748e-05,38.14147809973802
2017-01-01 09:21:00,8.504,3.211166227977182e-07,8.504048559417884,4.8880534507134143e-05,15.971843887419958
2017-01-01 09:22:00,8.504,3.211166227977182e-07,8.504048559417884,4.8880534507134143e-05,15.971843887419958
2017-01-01 09:23:00,8.504,3.211166227977182e-07,8.504048559417884,4.8880534507134143e-05,15.971843887419958
2017-01-01 09:24:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:25:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:26:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:27:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:28:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:29:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:30:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:31:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:32:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:33:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:34:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:35:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:36:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:37:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:38:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:39:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:40:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:41:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:42:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:43:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:44:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:45:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:46:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:47:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:48:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:49:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:50:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:51:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:52:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:53:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:54:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:55:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:56:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:57:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:58:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:59:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:01:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:02:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:03:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:04:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:05:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:06:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:07:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:08:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:09:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:10:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:11:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:12:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:13:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:14:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:15:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:16:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:17:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:18:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:19:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:20:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:21:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:22:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:23:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:24:00,8.766,3.2111658181567626e-07,8.76604856035086,4.888146744264077e-05,16.46391811349797
2017-01-01 10:25:00,8.766,3.2111658181567626e-07,8.76604856035086,4.888146744264077e-05,16.46391811349797
2017-01-01 10:26:00,8.766,3.2111658181567626e-07,8.76604856035086,4.888146744264077e-05,16.46391811349797
2017-01-01 10:27:00,8.766,3.2111658181567626e-07,8.76604856035086,4.888146744264077e-05,16.46391811349797
2017-01-01 10:28:00,8.766,3.2111658181567626e-07,8.76604856035086,4.888146744264077e-05,16.46391811349797
2017-01-01 10:29:00,8.766,3.2111658181567626e-07,8.76604856035086,4.888146744264077e-05,16.46391811349797
2017-01-01 10:30:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:31:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:32:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:33:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:34:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:35:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:36:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:37:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:38:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:39:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:40:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:41:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:42:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:43:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:44:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:45:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:46:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:47:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:48:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:49:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:50:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:51:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:52:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:53:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:54:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:55:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:56:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:57:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:58:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:59:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:01:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:02:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:03:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:04:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:05:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:06:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:07:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:08:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:09:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:10:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:11:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:12:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:13:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:14:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:15:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:16:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:17:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:18:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:19:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:20:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:21:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:22:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:23:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:24:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:25:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:26:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:27:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:28:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:29:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:30:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:31:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:32:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:33:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:34:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:35:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:36:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:37:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:38:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:39:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:40:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:41:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:42:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:43:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:44:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:45:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:46:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:47:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:48:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:49:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:50:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:51:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:52:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:53:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:54:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:55:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:56:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:57:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:58:00,12.105,3.2111612115584386e-07,12.105048570938722,4.88920548420424e-05,22.735047274695216
2017-01-01 11:59:00,12.105,3.2111612115584386e-07,12.105048570938722,4.88920548420424e-05,22.735047274695216
2017-01-01 12:00:00,12.105,3.2111612115584386e-07,12.105048570938722,4.88920548420424e-05,22.735047274695216
2017-01-01 12:01:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:02:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:03:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:04:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:05:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:06:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:07:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:08:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:09:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:10:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:11:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:12:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:13:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:14:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:15:00,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:16:00,0.0,0.0,0.0,0.0,0.0
